authors,title,keywords,periodical,id
"Van Oirschot, D; Wallace, S; Van Deun, R",Wastewater treatment in a compact intensified wetland system at the Badboot: a floating swimming pool in Belgium,Intensified wetland; Aerated wetland; Anammox; Vertical flow wetland; P-k-C*,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-014-3726-6
"Zapater-Pereyra, M; Ilyas, H; Lavrnic, S; van Bruggen, JJA; Lens, PNL",Evaluation of the performance and space requirement by three different hybrid constructed wetlands in a stack arrangement,Constructed wetland; Footprint; Nutrients; Organic matter,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2015.04.097
"Ren, YZ; Gong, QL; Zhang, TC; Kang, JX; Liu, DQ",Wavy Subsurface Flow and Vertical Flow Constructed Wetlands: Effects of Aeration and Wastewater Composition on Wetland Clogging,Constructed wetlands (CWs); Clogging; Infiltration rate; Aeration; Operational time,JOURNAL OF ENVIRONMENTAL ENGINEERING,10.1061/(ASCE)EE.1943-7870.0000948
"Guan, YD; Zhang, Y; Zhong, CN; Huang, XF; Fu, J; Zhao, DY",Effect of operating factors on the contaminants removal of a soil filter: multi-soil-layering system,Enhanced aeration; System suspension; Hydraulic load rate; Clogging; Aeration; C/N ratio,ENVIRONMENTAL EARTH SCIENCES,10.1007/s12665-015-4288-8
"Li, LZ; He, CG; Ji, GD; Zhi, W; Sheng, LX",Nitrogen removal pathways in a tidal flow constructed wetland under flooded time constraints,Tidal flow constructed wetland (TFCW); Flooded time (FT); Nitrogen functional genes; Anammox,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2015.04.073
"Murphy, C; Wallace, S; Knight, R; Cooper, D; Sellers, T",Treatment performance of an aerated constructed wetland treating glycol from de-icing operations at a UK airport,Aeration; Constructed wetlands; Horizontal sub-surface flow; Event-driven; Ethylene glycol; Propylene glycol; Diethylene glycol; De-icer; Surface run-off; Nutrient deficiency,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.05.032
"Button, M; Nivala, J; Weber, KP; Aubron, T; Muller, RA",Microbial community metabolic function in subsurface flow constructed wetlands of different designs,Aeration; Community level physiological profiling; CLPP; Domestic wastewater; Horizontal flow; Intensified; Microbial activity; Phragmites australis; Shallow; Vertical flow,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.09.073
"Wu, SB; Wallace, S; Brix, H; Kuschk, P; Kirui, WK; Masi, F; Dong, RJ","Treatment of industrial effluents in constructed wetlands: Challenges, operational strategies and overall performance",Constructed wetlands; Industrial effluents; Challenges; Operation strategy; Overall performance; Intensification,ENVIRONMENTAL POLLUTION,10.1016/j.envpol.2015.03.006
"Oon, YL; Ong, SA; Ho, LN; Wong, YS; Oon, YS; Lehl, HK; Thung, WE",Hybrid system up-flow constructed wetland integrated with microbial fuel cell for simultaneous wastewater treatment and electricity generation,Up-flow constructed wetland; Microbial fuel cell; Membrane-less; Carbon felt as electrode; Power output,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2015.03.014
"Beebe, DA; Castle, JW; Rodgers, JH",Biogeochemical-Based Design for Treating Ammonia Using Constructed Wetland Systems,constructed wetlands; produced water; ammonia treatment; nitrification,ENVIRONMENTAL ENGINEERING SCIENCE,10.1089/ees.2014.0475
"Wang, CY; Sample, DJ; Day, SD; Grizzard, TJ",Floating treatment wetland nutrient removal through vegetation harvest and observations from a field study,Phosphorus removal; Sustainability; Urban wet pond; Pickerelweed (Pontederia cordata L.); Softstem bulrush (Schoenoplectus tabernaemontani); Yellow iris (Iris pseudacorus),ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.05.018
"Bao, ZY; Sun, SC; Sun, DZ",Characteristics of direct CO2 emissions in four full-scale wastewater treatment plants,GHG; Direct CO2 emissions; Characteristics; Wastewater treatment plants,DESALINATION AND WATER TREATMENT,10.1080/19443994.2014.940389
"Xu, J; Lo, SL; Chen, HM; Ding, KQ; Gong, R",Pollutant Removal by Gravel Contact Oxidation Treatment System in Taipei,,JOURNAL OF RESIDUALS SCIENCE & TECHNOLOGY,10.12783/issn.1544-8053/12/2/8
"Zhong, F; Wu, J; Dai, YR; Yang, LH; Zhang, ZH; Cheng, SP; Zhang, Q",Bacterial community analysis by PCR-DGGE and 454-pyrosequencing of horizontal subsurface flow constructed wetlands with front aeration,Constructed wetland; Front aeration; Bacterial community; DGGE; 454-Pyrosequencing,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,10.1007/s00253-014-6063-2
"Zhu, JW; Liang, J; Xu, ZH; Fan, XR; Zhou, QS; Shen, QR; Xu, GH",Root aeration improves growth and nitrogen accumulation in rice seedlings under low nitrogen,Aerenchyma formation; ethylene; gene expression; nitrogen; Oryza sativa; oxygen,AOB PLANTS,10.1093/aobpla/plv131
"Zhang, SY; Li, G; Li, XL; Tao, L",FOUR STAGE HYBRID CONSTRUCTED WETLANDS TREATING LOW-STRENGTH AQUACULTURE WASTEWATER WITH AND WITHOUT ARTIFICIAL AERATION,,ENVIRONMENT PROTECTION ENGINEERING,10.5277/epe150303
"Yan, HH; Nian, YG; Zhou, YX; Yin, Q; Xue, M; Nie, ZD; Song, YW",REMEDIATION OF THE POLLUTED LANDSCAPE WATER BY USING THE COMBINED PROCESS OF BIOFILM AND AERATION,biofilm; aeration; landscape water; nutrient salt; transparency,FRESENIUS ENVIRONMENTAL BULLETIN,
"Gu, DG; Xu, H; He, Y; Zhao, F; Huang, MS",Remediation of Urban River Water by Pontederia Cordata Combined with Artificial Aeration: Organic Matter and Nutrients Removal and Root-Adhered Bacterial Communities,aeration; macrophyte; nitrogen; phosphorus; bacterial diversity; grey relational analysis,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226514.2015.1045121
"Miksch, K; Cema, G; Felis, E; Sochacki, A",Novel Methods and Technologies in Environmental Engineering,aerobic granules; granule formation; extracellular polymeric substances; partially nitrification; Anammox process; advanced oxidation processes; hybrid systems; constructed wetlands; decolorization; synthetic dyes; soil bioremediation; plant mycorrhization; molecular biology techniques; PCR; FISH,ROCZNIK OCHRONA SRODOWISKA,
"Dabrowski, W; Wiater, J; Boruszko, D",Treatment of Reject Water from Anaerobic Sewage Sludge Stabilization in Constructed Wetland,reject water; sewage sludge stabilization; constructed wetland,ROCZNIK OCHRONA SRODOWISKA,
"Zhong, F; Wu, J; Dai, YR; Xiang, DF; Cheng, SP; Ji, HJ",Performance evaluation of wastewater treatment using horizontal subsurface flow constructed wetlands optimized by micro-aeration and substrate selection,constructed wetlands; domestic sewage; substrate selection; micro-aeration,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2015.090
"Tao, M; He, F; Li, SF; Wu, ZB; Wang, QS",RESPONSES OF ENZYME ACTIVITIES AND MICROBIAL COMMUNITY STRUCTURE IN AN AERATED INTEGRATED VERTICAL-FLOW CONSTRUCTED WETLAND,integrated vertical-flow constructed wetland (IVCW); intermittent aeration; enzyme activity; microbial community structure; responses,FRESENIUS ENVIRONMENTAL BULLETIN,
"Verdejo, A; Curt, MD; Fernandez, J",Effects of Supplemental Aeration on Total Nitrogen Removal in a Floating Helophytes Filter (FHF) for Wastewater Treatment,constructed wetlands; floating helophytes filter; nitrogen removal; supplemental aeration,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,
"Shannon, JM; Hauser, LW; Liu, X; Parkin, GF; Mattes, TE; Just, CL",Partial nitritation ANAMMOX in submerged attached growth bioreactors with smart aeration at 20 degrees C,,ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS,10.1039/c4em00481g
"Wu, HM; Fan, JL; Zhang, J; Ngo, HH; Guo, WS; Hu, Z; Liang, S",Decentralized domestic wastewater treatment using intermittently aerated vertical flow constructed wetlands: Impact of influent strengths,Vertical flow constructed wetlands; Intermittent aeration; Denitrification; Nitrification; Nitrogen removal,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2014.11.041
"Kimwaga, RJ",Modeling of Dissolved Oxygen Transfer Capacity of Constructed Wetlands Treating Domestic Wastewater,Dissolved Oxygen; Rate; Oxygen Transfer; Convection; Diffusion; HSSFCW,INTERNATIONAL JOURNAL OF ECOLOGICAL ECONOMICS & STATISTICS,
"Zhang, CB; Liu, WL; Pan, XC; Guan, M; Liu, SY; Ge, Y; Chang, J",Comparison of effects of plant and biofilm bacterial community parameters on removal performances of pollutants in floating island systems,Floating island; Removal of pollutant; Trans location factor; Biofilm; Bacterial community,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.09.023
"Zhong, F; Wu, J; Dai, YR; Cheng, SP; Zhang, ZH; Ji, HJ",Effects of front aeration on the purification process in horizontal subsurface flow constructed wetlands shown with 2D contour plots,Constructed wetlands; Domestic sewage; Front-aeration; 2D contour plots,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.09.119
"Wu, J; Yang, LH; Zhong, F; Cheng, SP",A field study on phytoremediation of dredged sediment contaminated by heavy metals and nutrients: the impacts of sediment aeration,Typha angustifolia; Dredged sediment; Phytoremediation; Sediment aeration; Heavymetal; Nutrient,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-014-3275-z
"Molinos-Senante, M; Gomez, T; Garrido-Baserba, M; Caballero, R; Sala-Garrido, R",Assessing the sustainability of small wastewater treatment systems: A composite indicator approach,Composite indicator; Sustainability; Small communities; Wastewater treatment; Decision making; Analytical hierarchical process (AHP),SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2014.08.026
"Zhi, W; Ji, GD",Quantitative response relationships between nitrogen transformation rates and nitrogen functional genes in a tidal flow constructed wetland under C/N ratio constraints,Constructed wetland (CW); Tidal flow; C/N ratio; Functional gene; Nitrogen transformation; Quantitative response relationship,WATER RESEARCH,10.1016/j.watres.2014.06.035
"Ji, Y; Liu, G; Ma, J; Zhang, GB; Xu, H",Effects of Urea and Controlled Release Urea Fertilizers on Methane Emission from Paddy Fields: A Multi-Year Field Study,flood; trace gas; mid-season aeration; paddy soil; rice yield; thermoplastic resin-coated urea,PEDOSPHERE,10.1016/S1002-0160(14)60052-7
"Avila, C; Nivala, J; Olsson, L; Kassa, K; Headley, T; Mueller, RA; Bayona, JM; Garcia, J","Emerging organic contaminants in vertical subsurface flow constructed wetlands: Influence of media size, loading frequency and use of active aeration",Dosing regime; Grain size; Intensification; Municipal wastewater; Pharmaceutical; Treatment wetland,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2014.06.128
"Pozo-Morales, L; Franco, M; Garvi, D; Lebrato, J",Experimental basis for the design of horizontal subsurface-flow treatment wetlands in naturally aerated channels with an anti-clogging stone layout,Wetland; Channel; Aeration; Clog; Subsurface; Plug flow; Design,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.04.010
"Zapater-Pereyra, M; Gashugi, E; Rousseau, DPL; Alam, MR; Bayansan, T; Lens, PNL","Effect of aeration on pollutants removal, biofilm activity and protozoan abundance in conventional and hybrid horizontal subsurface-flow constructed wetlands",protozoa; organic matter; horizontal flow constructed wetlands; aeration; biofilm,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330.2014.893024
"Chang, YJ; Wu, SB; Zhang, T; Mazur, R; Pang, CL; Dong, RJ",Dynamics of nitrogen transformation depending on different operational strategies in laboratory-scale tidal flow constructed wetlands,Tidal flow constructed wetlands; Flooded/drained time ratio; Effluent flow rate; Nitrification; Phosphorus,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2014.03.114
"Vera, I; Araya, F; Andres, E; Saez, K; Vidal, G",Enhanced phosphorus removal from sewage in mesocosm-scale constructed wetland using zeolite as medium and artificial aeration,phosphorus removal; natural zeolite; artificial aeration; constructed wetland; sewage treatment,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330.2013.877984
"Li, FM; Lu, L; Zheng, X; Zhang, XW",Three-stage horizontal subsurface flow constructed wetlands for organics and nitrogen removal: Effect of aeration,Horizontal subsurface flow constructed wetland; Dissolved oxygen; Aeration; Nitrification; COD removal,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.03.025
"Al-Baldawi, IAW; Abdullah, SRS; Abu Hasan, H; Suja, F; Anuar, N; Mushrifah, I",Optimized conditions for phytoremediation of diesel by Scirpus grossus in horizontal subsurface flow constructed wetlands (HSFCWs) using response surface methodology,Pilot scale constructed wetlands; TPH removal; Aeration; Box-Behnken Design,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2014.03.007
"Wu, SB; Kuschk, P; Brix, H; Vymazal, J; Dong, RJ",Development of constructed wetlands in performance intensifications for wastewater treatment: A nitrogen and organic matter targeted review,Constructed wetlands; Wastewater treatment; Performance enhancement; Operation strategy,WATER RESEARCH,10.1016/j.watres.2014.03.020
"Boog, J; Nivala, J; Aubron, T; Wallace, S; van Afferden, M; Muller, RA",Hydraulic characterization and optimization of total nitrogen removal in an aerated vertical subsurface flow treatment wetland,Aerated vertical flow constructed wetland; Fluorescein; Intermittent aeration; Nitrogen removal; Tracer study,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2014.03.100
"Kong, Z; Feng, CP; Chen, N; Tong, S; Zhang, BG; Hao, CB; Chen, K",A soil infiltration system incorporated with sulfur-utilizing autotrophic denitrification (SISSAD) for domestic wastewater treatment,Soil infiltration; Wastewater; Sulfur; Autotrophic denitrification,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2014.02.079
"Giordano, R; Weber, E; Darby, BJ; Soto-Adames, FN; Murray, RE; Drizo, A","Invertebrates Associated With a Horizontal-Flow, Subsurface Constructed Wetland in a Northern Climate",Constructed wetland; northern temperate region; Collembola; nematode; dairy waste,ENVIRONMENTAL ENTOMOLOGY,10.1603/EN13096
"Luo, W; Yang, CP; He, HJ; Zeng, GM; Yan, S; Cheng, Y",Novel two-stage vertical flow biofilter system for efficient treatment of decentralized domestic wastewater,Decentralized wastewater treatment; Domestic wastewater; Multi-soil-layering; Trickling filter; Zeolite,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.01.011
"Darajeh, N; Idris, A; Truong, P; Aziz, AA; Abu Bakar, R; Man, HC",Phytoremediation Potential of Vetiver System Technology for Improving the Quality of Palm Oil Mill Effluent,,ADVANCES IN MATERIALS SCIENCE AND ENGINEERING,10.1155/2014/683579
"Zhang, SY; Li, G; Chang, JJ; Li, XL; Tao, L","Aerated Enhanced Treatment of Aquaculture Effluent by Three-stage, Subsurface-Flow Constructed Wetlands under a High Loading Rate",aquaculture; wetland; artificial aeration; treatment performance; pollutant loading rate,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,
"Mongon, J; Konnerup, D; Colmer, TD; Rerkasem, B","Responses of rice to Fe2+ in aerated and stagnant conditions: growth, root porosity and radial oxygen loss barrier",aerenchyma; flood tolerance; iron deficiency; iron toxicity; radial oxygen loss; root porosity,FUNCTIONAL PLANT BIOLOGY,10.1071/FP13359
"Tao, M; Wang, QS; Li, JG; Qu, JJ; Zhan, YQ; Li, WQ; Luo, YB",Treatment of wastewater with different ratios of carbon to nitrogen using an enhanced nitrogen removal system of constructed wetland,constructed wetland; intermittent aeration; carbon source addition; nitrogen removal,"ENVIRONMENTAL ENGINEERING, PTS 1-4",10.4028/www.scientific.net/AMR.864-867.1287
"Song, L; Jiang, GF; Xie, ZG; Li, Q; Ding, WQ",Experimental study on the landscape combined sewage treatment technology,Domestic Sewage; Landscape combined system; experimental research; wetland system,"ENVIRONMENTAL ENGINEERING, PTS 1-4",10.4028/www.scientific.net/AMR.864-867.2654
"Chen, YP; Park, K; Niu, S; Kim, Y",Performance of a half-saturated vertical flow wetland packed with volcanic gravel in stormwater treatment,non-point source pollution; stormwater; vertical flow wetland; volcanic gravel,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2014.154
"Ong, SA; Ho, LN; Wong, YS; Chen, SF",ARTIFICIAL AERATION TO ENHANCE THE MINERALIZATION OF MONO AZO (METHYL ORANGE)-CONTAINING WASTEWATER USING RECIRCULATED UP-FLOW CONSTRUCTED WETLAND,artificial aeration; azo dye; constructed wetland; Methyl Orange; recirculated UFCW,ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,10.30638/eemj.2014.006
"Kumari, M; Tripathi, BD",Effect of aeration and mixed culture of Eichhornia crassipes and Salvinia natans on removal of wastewater pollutants,Aeration; Eichhornia crassipes; Removal; Salvinia natans; Wastewater pollutants,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.10.007
"Foladori, P; Ruaben, J; Ortigara, ARC",Recirculation or artificial aeration in vertical flow constructed wetlands: A comparative study for treating high load wastewater,Constructed wetlands; Vertical subsurface flow constructed wetlands; Intermittent aeration; Recirculation; Simultaneous nitrification-denitrification,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2013.09.099
"Wu, YF; Zhu, WB; Lu, XW",Identifying key parameters in a novel multistep bio-ecological wastewater treatment process for rural areas,Rural wastewater treatment; Nutrient removal; Multistep bio-ecological system; Water dropping aeration; Hydrophyte filter bed,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.09.049
"Al-Baldawi, IA; Abdullah, SRS; Suja, F; Anuar, N; Mushrifah, I",Effect of aeration on hydrocarbon phytoremediation capability in pilot sub-surface flow constructed wetland operation,Phytoremediation; Scirpus grossus; Aeration; Sub-surface flow system; Diesel,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.10.017
"Nivala, J; Headley, T; Wallace, S; Bernhard, K; Brix, H; van Afferden, M; Muller, RA","Comparative analysis of constructed wetlands: The design and construction of the ecotechnology research facility in Langenreichenbach, Germany",Aeration; Common reed; Domestic wastewater; Horizontal flow; Intensified design; Oxygen transfer; Tidal flow; Treatment wetland; P. australis; Reciprocating; Subsurface flow; Vertical flow,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.01.035
"Nivala, J; Wallace, S; Headley, T; Kassa, K; Brix, H; van Afferden, M; Muller, R",Oxygen transfer and consumption in subsurface flow treatment wetlands,Aeration; Constructed wetland; Design; Domestic wastewater; Horizontal flow; Oxygen usage; Reciprocating; Tidal flow; Vertical flow,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2012.08.028
"Headley, T; Nivala, J; Kassa, K; Olsson, L; Wallace, S; Brix, H; van Afferden, M; Muller, R",Escherichia coli removal and internal dynamics in subsurface flow ecotechnologies: Effects of design and plants,Aeration; ANCOVA; Constructed treatment wetland; Depth; Horizontal flow; Pathogen; Phragmites australis; Reciprocating fill and drain; Vertical flow,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.07.062
"Huang, J; Cai, WS; Zhong, QS; Wang, SH","Influence of temperature on micro-environment, plant eco-physiology and nitrogen removal effect in subsurface flow constructed wetland",Constructed wetland; Temperature; Nitrogen removal; Micro-environment; Plant eco-physiology,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.07.023
"Li, L; Yang, Y; Tam, NFY; Yang, L; Mei, XQ; Yang, FJ",Growth characteristics of six wetland plants and their influences on domestic wastewater treatment efficiency,Wetland plant; Diluted sewage; Nutrient uptake; Root length; Radial oxygen loss (ROL); Chlorophyll fluorescence induction,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.09.044
"Sapsford, DJ",New perspectives on the passive treatment of ferruginous circumneutral mine waters in the UK,Iron oxidation; Carbon dioxide degassing; Settling velocity; Hydraulic efficiency; Constructed wetlands; Settling ponds,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-013-1737-3
"Lopsik, K",Life cycle assessment of small-scale constructed wetland and extended aeration activated sludge wastewater treatment system,Sewage; Light expanded clay aggregate; Environmental impact; Impact 2002+; ReCiPe,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,10.1007/s13762-012-0159-y
"Rossmann, M; Matos, AT; Abreu, EC; Silva, FF; Borges, AC",Effect of influent aeration on removal of organic matter from coffee processing wastewater in constructed wetlands,Treatment wetland; Horizontal flow; Agro-industrial effluent; Coffee; Aeration,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2013.06.045
"Fan, JL; Wang, WG; Zhang, B; Guo, YY; Ngo, HH; Guo, WS; Zhang, J; Wu, HM",Nitrogen removal in intermittently aerated vertical flow constructed wetlands: Impact of influent COD/N ratios,Intermittent aeration; COD/N ratio; Nitrogen removal; Vertical flow constructed wetlands,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2013.06.038
"Zhao, YQ; Collum, S; Phelan, M; Goodbody, T; Doherty, L; Hu, YS",Preliminary investigation of constructed wetland incorporating microbial fuel cell: Batch and continuous flow trials,Microbial fuel cell; Constructed wetland; Energy; Electricity; Wastewater treatment,CHEMICAL ENGINEERING JOURNAL,10.1016/j.cej.2013.06.023
"McKee, SE; Seiler, JR; Aust, WM; Strahm, BD; Schilling, EB; Brooks, S",Carbon pools and fluxes in a tupelo (Nyssa aquatica)-baldcypress (Taxodium distichum) swamp 24-years after harvest disturbances,Forest carbon; Forested wetlands; Riparian forests; Timber harvest disturbance; Above and belowground biomass,BIOMASS & BIOENERGY,10.1016/j.biombioe.2013.01.022
"Fan, JL; Zhang, B; Zhang, J; Ngo, HH; Guo, WS; Liu, FF; Guo, YY; Wu, HM",Intermittent aeration strategy to enhance organics and nitrogen removal in subsurface flow constructed wetlands,Intermittent aeration; Nitrification; Nitrogen removal; Organics removal; Subsurface flow constructed wetlands,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2013.03.077
"Clifford, E; Forde, P; McNamara, S; Rodgers, M; O'Reilly, E",Performance of Air Suction Flow Biofilm Reactor in Treating Municipal-Strength Wastewater,Air suction flow biofilm reactor (ASF-BR); Decentralized wastewater treatment; Attached growth; Nitrification; Passive aeration,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,10.1061/(ASCE)EE.1943-7870.0000682
"Pozo-Morales, L; Franco, M; Garvi, D; Lebrato, J",Influence of the stone organization to avoid clogging in horizontal subsurface-flow treatment wetlands,Wetland; Channel; Aeration; Clog; Subsurface; Plug flow,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.01.008
"Butterworth, E; Dotro, G; Jones, M; Richards, A; Onunkwo, P; Narroway, Y; Jefferson, B",Effect of artificial aeration on tertiary nitrification in a full-scale subsurface horizontal flow constructed wetland,Aeration; Constructed wetlands; Carbon; Cost; Dissolved oxygen; Nitrification,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.01.034
"Foroughi, M; Najafi, P; Toghiani, S; Toghiani, A; Honarjoo, N",Nitrogen Removals by Ceratophyllum Demersum from Wastewater,,JOURNAL OF RESIDUALS SCIENCE & TECHNOLOGY,
"Fausser, A; Dusek, J; Cizkova, H; Hoppert, M; Walther, P; Kazda, M",Internal oxygen dynamics in rhizomes of Phragmites australis and presence of methanotrophs in root biofilms in a constructed wetland for wastewater treatment,Aerenchyma; Macrophyte; Constructed wetland; Internal oxygen partial pressure; Methane-oxidising bacteria,DESALINATION AND WATER TREATMENT,10.1080/19443994.2012.748452
"Zhao, XH; Liu, L","A comparative estimate of life cycle greenhouse gas emissions from two types of constructed wetlands in Tianjin, China",Constructed wetlands; GHG emission; Wastewater treatment; Vertical flow; Horizontal flow,DESALINATION AND WATER TREATMENT,10.1080/19443994.2012.734679
"Nakamura, M; Nakamura, T; Tsuchiya, T; Noguchi, K",Functional linkage between N acquisition strategies and aeration capacities of hydrophytes for efficient oxygen consumption in roots,,PHYSIOLOGIA PLANTARUM,10.1111/j.1399-3054.2012.01643.x
"Zhu, LD; Takala, J; Hiltunen, E; Li, ZH; Kristianto, Y",Comparison of vertical-flow constructed wetlands with and without supplementary aeration treating decentralized domestic wastewater,hydraulic retention time; idling time; aeration; removal efficiency; decentralized domestic wastewater,ENVIRONMENTAL TECHNOLOGY,10.1080/09593330.2012.679701
"Wyatt, LM; Moorhouse, AML; Watson, IA","Full scale pilot test of a novel technology to remediate alkaline coal mine water using high-surface media at Acomb Mine Water Treatment Scheme, UK",Coal mine water; net-alkaline; high surface area media; iron removal; Deferum,"RELIABLE MINE WATER TECHNOLOGY: PROCEEDINGS OF THE INTERNATIONAL MINE WATER ASSOCIATION ANNUAL CONFERENCE 2013, VOLS I & II",
"Cravotta, CA; Geroni, JN",Effects of CO2 Degassing on pH and Fe(II) Oxidation Rates in Coal Mine Effluents,abandoned mines; coal mine drainage; iron oxidation rate CO2 degassing rate,"RELIABLE MINE WATER TECHNOLOGY: PROCEEDINGS OF THE INTERNATIONAL MINE WATER ASSOCIATION ANNUAL CONFERENCE 2013, VOLS I & II",
"Rossmann, M; de Matos, AT; Abreu, EC; Silva, FFE; Borges, AC",Performance of constructed wetlands in the treatment of aerated coffee processing wastewater: Removal of nutrients and phenolic compounds,Treatment wetland; Horizontal flow; Agro-industrial effluent; Coffee; Aeration,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2012.08.017
"Huang, JC; Passeport, E; Terry, N",Development of a Constructed Wetland Water Treatment System for Selenium Removal: Use of Mesocosms to Evaluate Design Parameters,,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/es301829r
"Pan, JZ; Zhang, HH; Li, WC; Ke, F",Full-Scale Experiment on Domestic Wastewater Treatment by Combining Artificial Aeration Vertical- and Horizontal-Flow Constructed Wetlands System,Artificial aeration; Domestic wastewater; Constructed wetlands; Seasonal variation; Hydraulic loading fluctuation,WATER AIR AND SOIL POLLUTION,10.1007/s11270-012-1306-2
"Xue, BX; Wei, L; Li, TY; Li, CY; Hao, JM",Study of the environmental management schema for mixed residential areas near extra-low-permeability oilfield based on PVC-blend hollow-fiber membrane wastewater treatment,Extra-low-permeability oilfield; Wastewater treatment; PVC-blend hollow-fiber membrane; Field test; Environmental management schema,ENERGY EDUCATION SCIENCE AND TECHNOLOGY PART A-ENERGY SCIENCE AND RESEARCH,
"Yu, R; Wu, QP; Lu, XW",Constructed Wetland in a Compact Rural Domestic Wastewater Treatment System for Nutrient Removal,constructed wetland; rural wastewater treatment; water-dropping aeration,ENVIRONMENTAL ENGINEERING SCIENCE,10.1089/ees.2011.0209
"Ong, SA; Ho, LN; Wong, YS; Chen, SF; Viswanathan, M; Bahari, R",Mineralization of diazo dye (Reactive Black 5) in wastewater using recirculated up-flow constructed wetland reactor,Up-flow constructed wetland; Supplementary aeration; Reactive Black 5; Aromatic amines; Artificial aeration,DESALINATION AND WATER TREATMENT,10.1080/19443994.2012.677558
"Albuquerque, A; Makinia, J; Pagilla, K",Impact of aeration conditions on the removal of low concentrations of nitrogen in a tertiary partially aerated biological filter,Biological aerated filter; Denitrification; Nitrogen removal; Nitrification; Partial aeration; Residual removal,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2012.03.006
"Sharafi, K; Fazlzadehdavil, M; Pirsaheb, M; Derayat, J; Hazrati, S",The comparison of parasite eggs and protozoan cysts of urban raw wastewater and efficiency of various wastewater treatment systems to remove them,Activated sludge; Stabilization ponds; Constructed wetland; Protozoan cyst; Parasitic egg,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2012.03.008
"Chong, SH; Sen, TK; Kayaalp, A; Ang, HM",The performance enhancements of upflow anaerobic sludge blanket (UASB) reactors for domestic sludge treatment - A State-of-the-art review,Anaerobic; Post-treatment; UASB; Domestic sludge; Granulation; Review,WATER RESEARCH,10.1016/j.watres.2012.03.066
"Mburu, N; Sanchez-Ramos, D; Rousseau, DPL; van Bruggen, JJA; Thumbi, G; Stein, OR; Hook, PB; Lens, PNL","Simulation of carbon, nitrogen and sulphur conversion in batch-operated experimental wetland mesocosms",Batch-operated wetland mesocosms; CWM1; Mechanistic model; Oxygen transfer rate,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2012.02.003
